"CODE_NUM,N,5,0","BARCODE,N,12,0","BARCODE2,C,1","BRAND,C,32","DESCRIP,C,69","TYPE,N,2,0","SIZE,C,18","COST,N,9,4","LAST_COST,N,9,4","NEXT_COST,C,7","COST_2,C,6","COST_3,C,1","PRICE,N,10,4","MIN_PRICE,C,5","QTY_ON_HND,C,5","WAREHOUSE1,C,2","WAREHOUSE2,C,1","QTY_ON_RSV,C,1","QTY_ON_ORD,C,5","QTY_CASE,N,3,0","DIST,C,2","DIVI,C,1","SALESMAN,C,1","LAST_ORD,C,10","LAST_RCV,C,10","COST_DATE,C,10","SALES,C,10","P,C,3","P_PRICE,C,2","REORDER,C,2","LAST_EDIT,C,10","LAST_SALE,D","FIRST,N,10,0","SECON,N,10,0","THIRD,N,1,0","FOURT,N,1,0","FIFTH,N,1,0","SIXTH,N,1,0","SEVEN,N,1,0","EIGHT,N,2,0","NINTH,N,2,0","TENTH,N,1,0","ELEVE,N,2,0","TWELV,N,2,0","PRIORY,C,4","MTD,N,2,0","YTD,C,5","TWOFER,C,2","TWOFER_AMT,C,5","TAXABLE,C,1","START_PROM,C,1","END_PROM,C,1","BIN,C,5","DEPOSIT,C,1","DEP_AMT,C,1","THRFER,C,2","THRFER_AMT,C,5","CASE_PRICE,C,7","STD_QTY,N,1,0","PRINT_BAR,C,1","TAXRATE,C,1","TAXABLE2,C,1","TAXRATE2,C,1","SCRIPT_YN,C,1","FLAT_TAX,C,1","SHELF_CAP,C,1","QTY_SHELF,C,3","INTNUM,N,14,3","CLASS,C,7","VENDNUM,N,7,0","PAR_QTY,C,3","PRICE_B,C,5","PRICE_C,C,1","PRICE_D,C,1","PRICE_E,C,1","PRICE_F,C,1","PRICE_G,C,1","PRICE_H,C,1","PRICE_I,C,1","PRICE_J,C,1","DEP_B,C,1","DEP_C,C,1","CASE_B,C,1","CASE_C,C,1","CASE_D,C,1","CASE_E,C,1","CASE_F,C,1","CASE_G,C,1","CASE_H,C,1","CASE_I,C,1","CASE_J,C,1","USER1,C,1","USER2,C,1","DISC_OK,C,1","ORDER_LOT,C,1","DEP_ORD,C,1","DEP_ORDAMT,C,1","NOTES,C,1","NOTE2,C,1","DISCPOOL,C,1","BMP,C,1","HOCODE,C,1","POINTX,C,1","ITEMNOTE,C,1","USER1NAM,C,1","USER2NAM,C,1","VENDNAM,C,30","TYPENAM,C,30","TAXABLE3,C,22","TAXRATE3,C,9"
329,24400477002,,MAJOR PETERS,BLOODY MARY MIX,0,,0,0,,,,2.99,,,,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,,,,,,0,,,N,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
330,24400477095,,MAJOR PETERS,HOT SPICY BLOODY MIX,0,,0,0,,,,3.99,,,,,,,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,,,,,,1,,,N,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
353,2723220,,KOOL,MIXED,29,,7.95,7.95,,,,9.3,,,,,,,10,,,,,,,,,,,,08/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,138,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,TOBACCO,,
355,2723929,,CAPRI,MENTHOL INDIGO 100BOX,29,BOX,15.3897,14.8,,,,16.99,,10,,,,,10,,,,,2024-12-03,,120,,,,2025-03-25,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,48,0,50,,,Y,,,,N,,,,,1,N,,N,,N,,,,21033,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,TOBACCO,
369,2811125,,BENSON AND HEDGES,DELUXE MENTHOL,29,1 PT,8.96,8.867,,,,12.97,,,,,,,10,,,,,,,,,,,,04/26/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,TOBACCO,,
389,2832720,,VIRGINIA SLIMS BOX 100,FILTER  REG,29,1 PT,9.68,9.68,,,,11.42,,,,,,,10,,,,,,,,,,,,11/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,TOBACCO,,
413,28400049047,,ROLD GOLD,CLASSIC THINS,0,,0,0,,,,0.99,,,,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,,,,,,0,,,N,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
443,2885227,,BENSON AND HEDGES,MENTHOL LIGHTS 100,29,1 PT,7.29,0,,,,12.97,,,,,,,10,,,,,,,,,,,,07/20/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,TOBACCO,,
460,29000075351,,PLANTERS,SALTED PEANUTS 2/$ 1,0,1 PT,0.4428,0,,,,0.69,,,,,,,18,,,,,,,,,,,,05/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2,1.09,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,,,
463,31259008929,,Yellow Tail,Chardonnay,68,.750L,4.3603,4.3342,,,,6.99,,9,,,,,12,,,,,2025-03-13,,123,,,,2025-03-13,06/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,50,0,49,,,N,,,,N,,,,,1,N,,Y,,N,,,,9013144,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-IMPORTED,,
464,31259008936,,YELLOW TAIL,CHARDONNAY WR-36,68,1.5L,8.5719,8.3333,,,,13.99,,,,,,,6,,,,,2025-03-13,,72,,,,2025-03-13,05/31/2025,0,0,0,0,0,0,0,0,0,0,0,0,8,0,42,,,N,,,WR-36,N,,,,,1,N,,Y,,N,,,,9013145,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-IMPORTED,,
465,31259008943,,Yellow Tail,Shiraz,68,.750L,4.4887,4.3342,,,,6.99,,28,,,,,12,,,,,2025-03-13,,92,,,,2025-03-13,06/09/2025,0,0,0,0,0,0,0,0,0,0,0,0,27,0,38,99,99,N,,,,N,,,,,1,N,,Y,,N,,,,9013150,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-IMPORTED,,
466,31259008950,,YELLOW TAIL,SHIRAZ WR-36,68,1.5L,8.3333,8.3333,,,,13.99,,4,,,,,6,,,,,2024-04-11,,26,,,,2024-06-02,06/08/2025,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,,,N,,,WR-36,N,,,,,1,N,,Y,,N,,,,9013151,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-IMPORTED,,
471,33293003007,,FREIXENET,BRUT WR-2,56,.750L,9.3325,9.3325,,,,12.99,,,,,,,12,,,,,2023-03-29,,35,,,,2024-01-07,08/11/2023,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,,,N,,,WR-2,N,,,,,1,N,,Y,,N,,,,9015153,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,SPARK WINE-IMPORTED,,
478,34100015367,,MILLER HI LIFE,8PK BOTTLES,60,7 OZ,2.8875,2.8875,,,,4.49,,,,,,,4,,,,,,,,,,,,07/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,15.99,1,N,,Y,,N,,,,107,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
480,34100175054,,MILLER GENUINE DRAFT,6PK BOTTLES,60,12 OZ,5.15,5.15,,,,6.99,,-1,,,,,3,,,,,2024-11-27,,35,,,,2025-06-03,07/07/2025,0,0,0,0,0,0,0,0,0,0,0,1,4,0,20,,,N,,,,N,,,,24.99,1,N,,Y,,N,,,,47400,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
481,34100175368,,MILLER GENUINE,7 OZ 6 PK BOTTLES,60,7 OZ,4.425,4.425,,,,5.99,,,,,,,4,,,,,,,,,,,,04/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,19.99,1,N,,Y,,N,,,,605,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
483,34100575052,,MILLER LITE,6PK BOTTLES,60,12 OZ,6.425,6.425,,,,7.99,,-7,,,,,4,,,,,2024-05-16,,168,,,,2025-05-07,07/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,50,0,73,,,N,,,,N,,,,24.99,1,N,,Y,,N,,,,228,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
484,34100575090,,MILLER LITE,12PK BOTTLES,60,12 OZ,10,10,,,,12.99,,,,,,,2,,,,,2023-04-27,,28,,,,2023-04-27,07/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,225,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
485,34100575366,,MILLER LITE,6PK BOTTLES  7 OZ,60,7 OZ,4.975,4.975,,,,6.99,,,,,,,4,,,,,2022-12-24,,39,,,,2022-04-28,06/10/2023,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,207,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
491,3424607,,KIT KAT,KIT KAT,57,1 PT,1.0166,1.0219,,,,1.99,,41,,,,,36,,,,,2025-04-27,,206,,,,2024-06-16,06/28/2025,0,0,0,0,0,0,0,0,0,0,0,0,73,0,77,,,Y,,,,N,,,,,1,N,,N,,N,,,,101044,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,CANDY,
496,3435418,,MILLER LITE 30 PK,30 PK,60,12 OZ,19.9932,20,,,,22.99,,,,,,,1,,,,,,,,,,,,12/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,290,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
500,3455412,,MILLER GENUINE DRAFT,30PK CANS,60,12 OZ,21.5,21.5,,,,27.99,,,,,,,1,,,,,2024-06-27,,3,,,,2025-03-17,09/12/2024,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,,,N,,,,N,,,,,1,N,,Y,,N,,,,47380,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
501,3462218,,OE  800,40OZ BOTTLE,60,40 OZ,1.6583,1.6583,,,,2.49,,,,,,,12,,,,,,,,,,,,09/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,1980,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
507,38900008086,,DOLE,PINEAPPLE JUICE WR-38,6,46oz,1.9992,1.9992,,,,3.99,,,,,,,12,,,,,,,,,,,2022-08-11,06/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,WR-38,N,,,,,1,N,,N,,N,,,,43560,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,SODA,,
513,4003207,,M & M,Peanut Chocolate,57,1 PT,1.2281,1.2281,,,,1.99,,65,,,,,48,,,,,2025-04-27,,649,,,,2025-04-27,07/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,239,0,299,,,Y,,,,N,,,,,1,N,,N,,N,,,,101204,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,CANDY,
529,41985310142,,CORBETT CANYON,MERLOT WW-3,8,1.5L,5.9933,5.9933,,,,8.99,,,,,,,6,,,,,,,,,,,,11/24/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,62822,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
530,41985311842,,CORBETT CANYON,CAB SAUVIGNON WW-3,8,1.5L,5.6979,5.3533,,,,8.99,,,,,,,6,,,,,,,,,,,,09/02/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,62722,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
531,41985312047,,CORBETT CANYON,CHARDONNAY WW-3,8,1.5L,5.5728,5.3533,,,,8.99,,,,,,,6,,,,,,,,,,,,11/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,62742,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
533,41985440146,,FOX HORN,MERLOT,8,1.5L,4.6933,4.6933,,,,7.99,,,,,,,6,,,,,,,,,,,,12/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,63822,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
534,41985440344,,FOX HORN,PINOT GRIGIO,8,1.5L,4.6933,4.6933,,,,7.99,,,,,,,6,,,,,,,,,,,,12/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,63872,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
535,41985441846,,FOX HORN,CABERNET SAUVIGNON,8,1.5L,4.6933,4.6933,,,,7.99,,,,,,,6,,,,,,,,,,,,10/08/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,63842,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
536,41985442041,,FOX HORN,CHARDONNAY,8,1.5L,4.6933,4.6933,,,,7.99,,,,,,,6,,,,,,,,,,,,11/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,63832,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
537,41985443147,,FOX HORN,WHITE ZINFANDEL,8,1.5L,4.6933,4.6933,,,,7.99,,,,,,,6,,,,,,,,,,,,12/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,63812,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
591,49000030846,,DANSAI WATER,12 OZ BTL 12PK,0,,0,0,,,,5.29,,,,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,,,,,,0,,,N,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
597,4904403,,Coke,Unknown,6,20 OZ,1.2079,1.2079,,,,2.49,,92,,,,,24,,,,,2025-07-06,,1442,,,,2025-06-08,07/07/2025,0,0,0,0,0,0,0,0,0,0,0,1,431,0,699,,,Y,,,,N,,,,,1,N,,N,,N,,,,410020,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,SODA,
598,4904500,,Diet Coke,Bottles,6,20 OZ,1.2202,1.2079,,,,2.49,,24,,,,,24,,,,,2025-06-08,,470,,,,2025-06-08,06/29/2025,0,0,0,0,0,0,0,0,0,0,0,0,170,0,201,,,Y,,,,N,,,,,1,N,,N,,N,,,,410021,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,SODA,
604,4955106,,Sprite,Bottle,6,2.0L,2.4965,2.4987,,,,3.49,,23,,,,,8,,,,,2025-07-06,,239,,,,2025-06-08,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,95,0,92,,,Y,,,,N,,,,,1,N,,N,,N,,,,410168,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,SODA,
607,4963901,,Coca Cola,Classic,6,2.0L,2.4814,2.4987,,,,3.49,,16,,,,,8,,,,,2025-07-06,,628,,,,2025-07-06,07/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,269,0,216,,,Y,,,,N,,,,,1,N,,N,,N,,,,410166,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,SODA,
612,50037014501,,Disaronno,Amaretto,36,.750L,22.8993,22.2258,,,,35.99,,7,,,,,12,,,,,2025-02-15,,137,,,,2025-02-15,05/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,58,0,38,,,N,,,L-11,N,,,,,1,N,,Y,,N,,,,46441,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,CORDIALS-IMPORTED,,
613,50037014518,,Disaronno,Originale Amaretto,36,.375L,10.0137,9.9933,,,,18.99,,8,,,,,12,,,,,2025-03-13,,78,,,,2024-06-29,06/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,,,N,,,,N,,,,,1,N,,Y,,N,,,,46458,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,CORDIALS-IMPORTED,,
614,50037014549,,DISARONNO,AMARETTO LIQUER 50ML,93,50ml,1.4948,1.4948,,,,2.49,,107,,,,,120,,,,,2025-06-01,,13,,,,2025-06-01,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,2,5,N,,,,N,,4,8.99,,1,N,,Y,,N,,,,46490,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,LIQUEUR,,
618,52300000464,,SCHLITZ,MALT LIQUOR 32,60,32 OZ,0,0,,,,1.38,,,,,,,12,,,,,,,,,,,,06/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,BEER,,
670,71439300504,,ROLLING ROCK,7OZ/8PK BOTTLES,60,7 OZ,0,0,,,,5.19,,,,,,,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,14.79,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,BEER,,
674,71990300050,,COORS LIGHT,6PK BOTTLES,97,12 OZ,5,5,,,,7.99,,-2,,,,,4,,,,,2022-03-24,,203,,,,2025-05-07,07/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,70,0,88,,,N,,,,N,,,,19.49,1,N,,Y,,N,,,,7027,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,6PKS,,
681,7199840,,COORS LIGHT,12PK CANS,60,12 OZ,9.2,9.2,,,,11.99,,,,,,,2,,,,,2021-12-25,,13,,,,2024-09-30,06/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,19.99,1,N,,Y,,N,,,2,68,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
717,72890000118,,HEINEKEN,6PK BOTTLES,97,12 OZ,7.125,7.125,,,,9.99,,,,,,,4,,,,,2022-04-24,,1067,,,,2025-06-30,07/08/2025,0,0,0,0,0,0,0,1,0,0,0,1,271,0,460,,,N,,,,N,,,,,1,N,,Y,,N,,,,690107,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,6PKS,,
719,72890000835,,HEINEKEN,16OZ    4PK,60,16 OZ,4.9417,4.9417,,,,6.99,,15,,,,,6,,,,,2025-05-03,,457,,,,2025-05-03,07/08/2025,0,0,0,0,0,0,0,0,0,1,0,1,150,0,257,,,N,,,,N,,,,,1,N,,Y,,N,,,,40183,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
720,72890001580,,HEINEKEN LIGHT,6PK BOTTLES,97,12 OZ,7.5,7.5,,,,9.99,,,,,,,4,,,,,2021-12-29,,132,,,,2024-11-16,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,58,0,46,,,N,,,,N,,,,,1,N,,Y,,N,,,,690078,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,6PKS,,
722,7289042,,HEINEKEN,6PK CANS  KEGS,97,12 OZ,6,6,,,,9.99,,-1,,,,,4,,,,,2021-12-29,,579,,,,2025-06-30,07/08/2025,0,0,0,0,0,0,0,0,0,0,1,0,166,0,272,,,N,,,,N,,,,,1,N,,Y,,N,,,,690136,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,6PKS,,
728,73811115003,,PITU,CACHACA,33,1.0L,12.99,0,,,,17.99,,,,,,,12,,,,,,,,,,,,07/29/2014,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,1954,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RUM-IMPORTED,,
739,76381123454,,JOSE CUERVO,MARGARITA SALT,59,,1.4942,1.4942,,,,3.99,,,,,,,12,,,,,,,,,,,,06/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,MISC,,
767,78000218459,,SCHWEPPES,TONIC WATER,6,1.0L,1.0625,0.8992,,,,1.89,,,,,,,12,,,,,,,,,,,,05/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,WR-38,N,,,,,1,N,,N,,N,,,,440145,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,SODA,,
783,80120281961,,ALMADEN BOX,WHITE ZINFANDEL,8,5.0L,13.4913,13.49,,,,18.99,,,,,,,4,,,,,,,,,,,,10/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,48417,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
806,80432343074,,JACOB'S CREEK,MERLOT,68,.750L,5.9942,5.39,,,,8.99,,,,,,,12,,,,,,,,,,,,12/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,312304,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-IMPORTED,,
807,80432354070,,JACOB'S CREEK,SHIRAZ,68,.750L,5.39,5.39,,,,8.99,,,,,,,12,,,,,,,,,,,,02/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,312224,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-IMPORTED,,
808,80432400012,,SEAGRAMS,SEAGRAMS GIN,22,.050L,0.794,0.794,,,,1.29,,120,,,,,120,,,,,2025-06-08,,124,,,,2022-03-11,02/07/2024,0,0,0,0,0,0,0,0,0,0,0,0,66,0,3,,,N,,,,N,,,,,1,N,,Y,,N,,,,311699,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,GIN-AMERICAN,,
812,80432400395,,Chivas Regal,12 Year Blended Scotch,17,.750L,26.1442,26.1442,,,,39.99,,9,,,,,12,,,,,2024-11-15,,68,,,,2024-12-01,07/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,16,0,34,,,N,,,L-1,N,,,,,1,N,,Y,,N,,,,311563,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WHIS-SCOTCH,,
814,80432400487,,Chivas Regal,18yr Blended Scotch,17,.750L,66.19,66.19,,,,89.99,,1,,,,,6,,,,,2024-08-12,,4,,,,2023-01-25,08/12/2024,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,,,N,,,,N,,,,,1,N,,Y,,N,,,,311545,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,U,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WHIS-SCOTCH,,
815,80432400630,,Glenlivet,12yr Single Malt Scotch,17,.750L,47.09,47.09,,,,61.99,,3,,,,,12,,,,,2025-03-21,,83,,,,2025-03-21,06/19/2025,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,,,1,,,L-1,N,,,,,1,N,,Y,,N,,,,311964,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WHIS-SCOTCH,,
